year,ge_eid,ge_week,ge_wday,ge_date,ge_time,home_te,away_te,score_home,score_away,fumbles_tot,rushing_yds,home,rushing_twopta,fumbles_lost,rushing_tds,receiving_rec,receiving_twopta,receiving_yds,rushing_att,rushing_lngtd,fumbles_yds,receiving_lng,pos,receiving_tds,bdate,ne,fumbles_trcv,rushing_twoptm,rushing_lng,te,passing_tds,points,5wavyds,5Wavatt,5Wavtd,5wanrec,5wavrecyds,5wkavrectd
2012,2012121610,15,Sun,41259,4:05 AM,BUF,SEA,17,50,,5,no,0,,0,,,,2,0,,,RB,,30192,L.Washington,,0,5,SEA,,0.5,9,2.2,0.2,0.2,1.2,0
2012,2012122313,16,Sun,41266,8:20 AM,SEA,SF,42,13,,,yes,,,,,,,,,,,RB,,30192,L.Washington,,,,SEA,,0,10,2.6,0.2,0.2,1.2,0
2012,2012123015,17,Sun,41273,4:25 AM,SEA,STL,20,13,,,yes,,,,,,,,,,,RB,,30192,L.Washington,,,,SEA,,0,10.2,2.2,0.2,0.2,1.2,0
2013,2013091200,2,Thu,41529,8:25 AM,NE,NYJ,13,10,,1,yes,0,,0,,,,1,0,,,RB,,30192,L.Washington,,0,1,NE,,0.1,10.2,2.2,0.2,0.2,1.2,0
2013,2013100601,5,Sun,41553,1:00 AM,CIN,NE,13,6,,,no,,,,,,,,,,,RB,,30192,L.Washington,,,,NE,,0,8.8,2,0.2,0,0,0
2013,2013120102,13,Sun,41609,1:00 AM,IND,TEN,22,14,,,no,,,,,,,,,,,RB,,30192,L.Washington,,,,TEN,,0,1.2,0.6,0,0,0,0
2013,2013120809,14,Sun,41616,4:05 AM,DEN,TEN,51,28,,,no,,,,,,,,,,,RB,,30192,L.Washington,,,,TEN,,0,0.2,0.2,0,0,0,0
2013,2013121509,15,Sun,41623,4:25 AM,TEN,ARI,34,37,1,,yes,,0,,,,,,,0,,RB,,30192,L.Washington,1,,,TEN,,-2,0.2,0.2,0,0,0,0
2013,2013122204,16,Sun,41630,1:00 AM,JAC,TEN,16,20,,,no,,,,,,,,,,,RB,,30192,L.Washington,,,,TEN,,0,0.2,0.2,0,0,0,0
2013,2013122911,17,Sun,41637,1:00 AM,TEN,HOU,16,10,,,yes,,,,,,,,,,,RB,,30192,L.Washington,,,,TEN,,0,0,0,0,0,0,0
2010,2010091210,1,Sun,40433,4:15 AM,PHI,GB,20,27,,0,yes,0,,0,,,,1,0,,,RB,,30217,L.Weaver,,0,0,PHI,,0,0,0,0,0,0,0
2012,2012100704,5,Sun,41189,4:25 AM,MIN,TEN,30,7,,8,yes,0,,0,,,,2,0,,,RB,,31982,M.Asiata,,0,5,MIN,,0.8,0,0,0,0.5,1,0
2012,2012112505,12,Sun,41238,1:00 AM,CHI,MIN,28,10,,,no,,,,,,,,,,,RB,,31982,M.Asiata,,,,MIN,,0,4,1,0,0,0,0
2012,2012122310,16,Sun,41266,1:00 AM,HOU,MIN,6,23,,1,no,0,,0,,,,1,0,,,RB,,31982,M.Asiata,,0,1,MIN,,0.1,0,0,0,0,0,0
2013,2013120104,13,Sun,41609,1:00 AM,MIN,CHI,23,20,,,yes,,,,,,,,,,,RB,,31982,M.Asiata,,,,MIN,,0,0.5,0.5,0,0,0,0
2013,2013120800,14,Sun,41616,1:00 AM,BAL,MIN,29,26,,,no,,,,,,,,,,,RB,,31982,M.Asiata,,,,MIN,,0,1.8,0.6,0,0.2,0.4,0
2013,2013121505,15,Sun,41623,1:00 AM,MIN,PHI,48,30,,51,yes,0,,3,3,0,15,30,5,,8,RB,0,31982,M.Asiata,,0,10,MIN,,24.6,1.8,0.6,0,0,0,0
2013,2013122906,17,Sun,41637,1:00 AM,MIN,DET,14,13,1,115,yes,0,1,0,2,0,-2,14,0,0,5,RB,0,31982,M.Asiata,0,0,39,MIN,,9.3,10.4,6.2,0.6,0.6,3,0
2014,2014090709,1,Sun,41889,1:00 AM,STL,MIN,6,34,,10,no,0,,0,1,0,5,2,0,,5,RB,0,31982,M.Asiata,,0,5,MIN,,1.5,33.4,9,0.6,1,2.6,0
2014,2014091404,2,Sun,41896,1:00 AM,MIN,NE,7,30,0,36,yes,0,0,0,5,0,48,13,0,0,25,RB,1,31982,M.Asiata,1,0,7,MIN,,14.4,35.2,9.2,0.6,1.2,3.6,0
2014,2014092106,3,Sun,41903,1:00 AM,NO,MIN,20,9,,35,no,0,,0,3,0,36,12,0,,41,RB,0,31982,M.Asiata,,0,8,MIN,,7.1,42.4,11.8,0.6,2.2,13.2,0.2
2014,2014092804,4,Sun,41910,4:25 AM,MIN,ATL,41,28,,78,yes,0,,3,3,0,22,20,6,,12,RB,0,31982,M.Asiata,,0,12,MIN,,28,49.4,14.2,0.6,2.8,20.4,0.2
2014,2014100200,5,Thu,41914,8:25 AM,GB,MIN,42,10,1,72,no,0,1,0,,,,15,0,0,,RB,,31982,M.Asiata,0,0,11,MIN,,5.2,54.8,12.2,0.6,2.8,21.8,0.2
2014,2014101205,6,Sun,41924,1:00 AM,MIN,DET,3,17,,-5,yes,0,,0,1,0,18,2,0,,18,RB,0,31982,M.Asiata,,0,-2,MIN,,1.3,46.2,12.4,0.6,2.4,22.2,0.2
2014,2014101901,7,Sun,41931,1:00 AM,BUF,MIN,17,16,,24,no,0,,0,1,0,13,6,0,,13,RB,0,31982,M.Asiata,,0,11,MIN,,3.7,43.2,12.4,0.6,2.4,24.8,0.2
2014,2014102607,8,Sun,41938,1:00 AM,TB,MIN,13,19,,1,no,0,,0,4,0,26,4,0,,10,RB,0,31982,M.Asiata,,0,5,MIN,,2.7,40.8,11,0.6,1.6,17.8,0
2014,2014110206,9,Sun,41945,1:00 AM,MIN,WAS,29,26,,26,yes,1,,3,4,0,31,10,7,,11,RB,0,31982,M.Asiata,,1,7,MIN,,23.7,34,9.4,0.6,1.8,15.8,0
2014,2014111601,11,Sun,41959,1:00 AM,CHI,MIN,21,13,,2,no,0,,0,3,0,12,1,0,,7,RB,0,31982,M.Asiata,,0,2,MIN,,1.4,23.6,7.4,0.6,2,17.6,0
2014,2014113005,13,Sun,41973,1:00 AM,MIN,CAR,31,13,,52,yes,0,,0,4,0,5,14,0,,4,RB,0,31982,M.Asiata,,0,8,MIN,,5.7,9.6,4.6,0.6,2.6,20,0
2014,2014120705,14,Sun,41980,1:00 AM,MIN,NYJ,30,24,,54,yes,0,,0,3,0,10,19,0,,6,RB,0,31982,M.Asiata,,0,8,MIN,,6.4,21,7,0.6,3.2,17.4,0
2014,2014121405,15,Sun,41987,1:00 AM,DET,MIN,16,14,,36,no,0,,1,7,0,50,11,2,,10,RB,0,31982,M.Asiata,,0,9,MIN,,14.6,27,9.6,0.6,3.6,16.8,0
2014,2014122103,16,Sun,41994,1:00 AM,MIA,MIN,37,35,,58,no,1,,2,3,0,19,16,5,,9,RB,0,31982,M.Asiata,,1,10,MIN,,19.7,34,11,0.8,4.2,21.6,0
2014,2014122806,17,Sun,42001,1:00 AM,MIN,CHI,13,9,,91,yes,0,,0,2,0,17,19,0,,10,RB,0,31982,M.Asiata,,0,19,MIN,,10.8,40.4,12.2,0.6,4,19.2,0
2013,2013091511,2,Sun,41532,4:25 AM,NYG,DEN,23,41,1,16,no,0,1,0,2,0,27,12,0,0,15,RB,0,33212,M.Ball,0,0,3,DEN,,2.3,12,4,0,0,0,0
2013,2013092300,3,Mon,41540,8:40 AM,DEN,OAK,37,21,1,59,yes,0,1,0,,,,11,0,0,,RB,,33212,M.Ball,0,0,12,DEN,,3.9,8,6,0,1,13.5,0
2013,2013092909,4,Sun,41546,4:25 AM,DEN,PHI,52,20,,24,yes,0,,0,,,,8,0,,,RB,,33212,M.Ball,,0,6,DEN,,2.4,29.5,5.5,0,0,0,0
2013,2013100609,5,Sun,41553,4:25 AM,DAL,DEN,48,51,,1,no,0,,0,,,,1,0,,,RB,,33212,M.Ball,,0,1,DEN,,0.1,12,4,0,0,0,0
2013,2013101308,6,Sun,41560,4:05 AM,DEN,JAC,35,19,,15,yes,0,,0,,,,3,0,,,RB,,33212,M.Ball,,0,15,DEN,,1.5,24.8,8,0,0.4,5.4,0
2013,2013102709,8,Sun,41574,4:25 AM,DEN,WAS,45,21,,37,yes,0,,1,,,,11,4,,,RB,,33212,M.Ball,,0,8,DEN,,9.7,23,7,0,0.4,5.4,0
2013,2013111010,10,Sun,41588,4:25 AM,SD,DEN,20,28,,20,no,0,,0,,,,5,0,,,RB,,33212,M.Ball,,0,12,DEN,,2,27.2,6.8,0.2,0,0,0
2013,2013111709,11,Sun,41595,8:30 AM,DEN,KC,27,17,,25,yes,0,,2,3,0,16,8,8,,11,RB,0,33212,M.Ball,,0,8,DEN,,16.1,19.4,5.6,0.2,0,0,0
2013,2013112411,12,Sun,41602,8:30 AM,NE,DEN,34,31,1,40,no,0,1,0,3,0,17,7,0,0,31,RB,0,33212,M.Ball,0,0,16,DEN,,3.7,19.6,5.6,0.6,0.6,3.2,0
2013,2013120103,13,Sun,41609,4:25 AM,KC,DEN,28,35,,117,no,0,,0,1,0,4,13,0,,4,RB,0,33212,M.Ball,,0,45,DEN,,12.1,27.4,6.8,0.6,1.2,6.6,0
2013,2013120809,14,Sun,41616,4:05 AM,DEN,TEN,51,28,,77,yes,0,,1,3,0,10,15,5,,11,RB,0,33212,M.Ball,,0,15,DEN,,14.7,47.8,8.8,0.6,1.4,7.4,0
2013,2013121200,15,Thu,41620,8:25 AM,DEN,SD,20,27,,-1,yes,0,,0,4,0,44,3,0,,15,RB,0,33212,M.Ball,,0,3,DEN,,4.3,55.8,9.6,0.6,2,9.4,0
2013,2013122203,16,Sun,41630,1:00 AM,HOU,DEN,13,37,,32,no,0,,0,,,,4,0,,,RB,,33212,M.Ball,,0,13,DEN,,3.2,51.6,9.2,0.6,2.8,18.2,0
2013,2013122913,17,Sun,41637,4:25 AM,OAK,DEN,14,34,,72,no,0,,0,3,0,22,10,0,,10,RB,0,33212,M.Ball,,0,21,DEN,,9.4,53,8.4,0.2,2.2,15,0
2014,2014090712,1,Sun,41889,8:30 AM,DEN,IND,31,24,,67,yes,0,,1,2,0,16,23,3,,13,RB,0,33212,M.Ball,,0,15,DEN,,14.3,59.4,9,0.2,2.2,16,0
2014,2014091410,2,Sun,41896,4:25 AM,DEN,KC,24,17,,60,yes,0,,0,3,0,29,12,0,,16,RB,0,33212,M.Ball,,0,23,DEN,,8.9,49.4,11,0.4,2.4,18.4,0
2014,2014092112,3,Sun,41903,4:25 AM,SEA,DEN,26,20,1,38,no,0,1,0,2,0,6,14,0,0,4,RB,0,33212,M.Ball,0,0,10,DEN,,2.4,46,10.4,0.2,2.4,22.2,0
2014,2014100509,5,Sun,41917,4:05 AM,DEN,ARI,41,20,,7,yes,0,,0,2,0,11,6,0,,9,RB,0,33212,M.Ball,,0,5,DEN,,1.8,53.8,12.6,0.2,2,14.6,0
2010,2010091905,2,Sun,40440,1:00 AM,DAL,CHI,20,27,,31,yes,0,,0,,,,11,0,,,RB,,30477,M.Barber,,0,8,DAL,,3.1,19.5,4,0,1,0.5,0
2010,2010092608,3,Sun,40447,1:00 AM,HOU,DAL,13,27,,55,no,0,,1,1,0,5,17,1,,5,RB,0,30477,M.Barber,,0,12,DAL,,12,15.5,5.5,0,0,0,0
2010,2010101010,5,Sun,40461,4:15 AM,DAL,TEN,27,34,,19,yes,0,,0,,,,6,0,,,RB,,30477,M.Barber,,0,7,DAL,,1.9,27.5,8.5,0.5,0.5,2.5,0
2010,2010101711,6,Sun,40468,4:15 AM,MIN,DAL,24,21,,31,no,0,,0,3,0,15,10,0,,14,RB,0,30477,M.Barber,,0,6,DAL,,4.6,9.5,3,0,0,0,0
2010,2010102500,7,Mon,40476,8:30 AM,DAL,NYG,35,41,,6,yes,0,,0,1,0,7,4,0,,7,RB,0,30477,M.Barber,,0,5,DAL,,1.3,35,10.4,0.2,1.2,4.2,0
2010,2010103101,8,Sun,40482,1:00 AM,DAL,JAC,17,35,,16,yes,0,,1,,,,9,1,,,RB,,30477,M.Barber,,0,7,DAL,,7.6,28.4,9.6,0.2,1,5.4,0
2010,2010110711,9,Sun,40489,8:20 AM,GB,DAL,45,7,,14,no,0,,0,,,,6,0,,,RB,,30477,M.Barber,,0,9,DAL,,1.4,25.4,9.2,0.4,1,5.4,0
2010,2010111408,10,Sun,40496,4:15 AM,NYG,DAL,20,33,,47,no,0,,0,1,0,-2,8,0,,-2,RB,0,30477,M.Barber,,0,18,DAL,,4.5,17.2,7,0.2,0.8,4.4,0
2010,2010112105,11,Sun,40503,1:00 AM,DAL,DET,35,19,,36,yes,0,,0,1,0,15,13,0,,15,RB,0,30477,M.Barber,,0,24,DAL,,5.1,22.8,7.4,0.2,1,4,0
2010,2010112501,12,Thu,40507,4:15 AM,DAL,NO,27,30,,19,yes,0,,1,2,0,8,10,1,,5,RB,0,30477,M.Barber,,0,6,DAL,,8.7,23.8,8,0.2,0.6,4,0
2010,2010122500,16,Sat,40537,7:30 AM,ARI,DAL,27,26,,58,no,0,,1,,,,8,24,,,RB,,30477,M.Barber,,0,25,DAL,,11.8,26.4,9.2,0.4,0.8,4.2,0
2010,2011010207,17,Sun,40180,4:15 AM,PHI,DAL,13,14,,3,no,0,,0,,,,3,0,,,RB,,30477,M.Barber,,0,2,DAL,,0.3,34.8,9,0.4,0.8,4.2,0
2011,2011100205,4,Sun,40818,1:00 AM,CHI,CAR,34,29,,17,yes,0,,1,,,,5,3,,,RB,,30477,M.Barber,,0,10,CHI,,7.7,32.6,8.4,0.4,0.8,4.2,0
2011,2011101000,5,Mon,40826,8:30 AM,DET,CHI,24,13,,3,no,0,,0,1,0,7,1,0,,7,RB,0,30477,M.Barber,,0,3,CHI,,1,26.6,7.8,0.6,0.6,4.6,0
2011,2011101611,6,Sun,40832,8:20 AM,CHI,MIN,39,10,,32,yes,0,,1,1,0,3,11,3,,3,RB,0,30477,M.Barber,,0,14,CHI,,9.5,20,5.4,0.6,0.6,3,0
2011,2011102305,7,Sun,40839,1:00 AM,TB,CHI,18,24,,39,no,0,,1,,,,6,12,,,RB,,30477,M.Barber,,0,29,CHI,,9.9,22.6,5.6,0.6,0.4,2,0
2011,2011110700,9,Mon,40854,8:30 AM,PHI,CHI,24,30,,31,no,0,,1,1,0,8,9,2,,8,RB,0,30477,M.Barber,,0,17,CHI,,9.9,18.8,5.2,0.6,0.4,2,0
2011,2011111307,10,Sun,40860,4:15 AM,CHI,DET,37,13,,27,yes,0,,0,,,,13,0,,,RB,,30477,M.Barber,,0,8,CHI,,2.7,24.4,6.4,0.8,0.6,3.6,0
2011,2011112010,11,Sun,40867,4:15 AM,CHI,SD,31,20,,25,yes,0,,1,,,,7,1,,,RB,,30477,M.Barber,,0,10,CHI,,8.5,26.4,8,0.6,0.6,3.6,0
2011,2011112708,12,Sun,40874,4:05 AM,OAK,CHI,25,20,,63,no,0,,0,,,,10,0,,,RB,,30477,M.Barber,,0,21,CHI,,6.3,30.8,9.2,0.8,0.4,2.2,0
2011,2011120401,13,Sun,40881,1:00 AM,CHI,KC,3,10,,44,yes,0,,0,,,,14,0,,,RB,,30477,M.Barber,,0,15,CHI,,4.4,37,9,0.6,0.2,1.6,0
2011,2011121111,14,Sun,40888,4:05 AM,DEN,CHI,13,10,1,108,no,0,1,1,2,0,32,27,9,0,16,RB,0,30477,M.Barber,0,0,17,CHI,,18,38,10.6,0.4,0.2,1.6,0
2011,2011121804,15,Sun,40895,1:00 AM,CHI,SEA,14,38,,33,yes,0,,0,,,,11,0,,,RB,,30477,M.Barber,,0,6,CHI,,3.3,53.4,14.2,0.4,0.4,6.4,0
2014,2014111000,10,Mon,41953,8:30 AM,PHI,CAR,45,21,,0,yes,0,,0,,,,3,0,,,RB,,33124,M.Barkley,,0,0,PHI,0,0,54.6,13.8,0.4,0.4,6.4,0
2010,2010092610,3,Sun,40447,4:05 AM,JAC,PHI,3,28,,14,no,0,,0,,,,5,0,,,RB,,30429,M.Bell,,0,9,PHI,,1.4,0,2,0,0,0,0
2010,2010100310,4,Sun,40454,4:15 AM,PHI,WAS,12,17,1,6,yes,0,0,0,1,0,5,3,0,0,5,RB,0,30429,M.Bell,1,0,2,PHI,,-0.9,7,2.5,0,0,0,0
2010,2010101012,5,Sun,40461,8:20 AM,SF,PHI,24,27,,8,no,0,,0,,,,4,0,,,RB,,30429,M.Bell,,0,3,PHI,,0.8,3,1.5,0,0.5,2.5,0
2010,2010101703,6,Sun,40468,1:00 AM,PIT,CLE,28,10,,3,no,0,,0,,,,2,0,,,RB,,30429,M.Bell,,0,3,CLE,,0.3,4,2,0,0,0,0
2010,2010102404,7,Sun,40475,1:00 AM,NO,CLE,17,30,,-3,no,0,,0,,,,5,0,,,RB,,30429,M.Bell,,0,5,CLE,,-0.3,6.2,3.6,0,0.2,1,0
2010,2010110702,9,Sun,40489,1:00 AM,CLE,NE,34,14,,7,yes,0,,0,,,,6,0,,,RB,,30429,M.Bell,,0,3,CLE,,0.7,5.6,3.8,0,0.2,1,0
2010,2010111401,10,Sun,40496,1:00 AM,CLE,NYJ,20,26,,,yes,,,,,,,,,,,RB,,30429,M.Bell,,,,CLE,,0,4.2,4,0,0.2,1,0
2010,2010112104,11,Sun,40503,1:00 AM,JAC,CLE,24,20,,1,no,0,,0,,,,1,0,,,RB,,30429,M.Bell,,0,1,CLE,,0.1,3,3.4,0,0,0,0
2010,2010112807,12,Sun,40510,1:00 AM,CLE,CAR,24,23,,14,yes,0,,0,,,,2,0,,,RB,,30429,M.Bell,,0,8,CLE,,1.4,1.6,2.8,0,0,0,0
2010,2010121201,14,Sun,40524,1:00 AM,BUF,CLE,13,6,,8,no,0,,0,,,,3,0,,,RB,,30429,M.Bell,,0,5,CLE,,0.8,3.8,2.8,0,0,0,0
2010,2010122602,16,Sun,40538,1:00 AM,CLE,BAL,10,20,,27,yes,0,,0,2,0,48,7,0,,28,RB,0,30429,M.Bell,,0,9,CLE,,7.5,6,2.4,0,0,0,0
2010,2011010203,17,Sun,40180,1:00 AM,CLE,PIT,9,41,1,14,yes,0,0,0,4,0,14,5,0,0,6,RB,0,30429,M.Bell,1,0,11,CLE,,0.8,10,2.6,0,0.4,9.6,0
2010,2010100309,4,Sun,40454,4:05 AM,OAK,HOU,24,31,,40,yes,0,,1,2,0,16,7,2,,9,RB,0,30849,M.Bush,,0,11,OAK,,11.6,6.5,1.5,0,0,0,0
2010,2010101011,5,Sun,40461,4:15 AM,OAK,SD,35,27,,104,yes,0,,1,3,0,31,26,3,,16,RB,0,30849,M.Bush,,0,14,OAK,,19.5,20,3.5,0.5,1,8,0
2010,2010101710,6,Sun,40468,4:05 AM,SF,OAK,17,9,0,47,no,0,0,0,2,0,12,20,0,0,7,RB,0,30849,M.Bush,1,0,5,OAK,,5.9,52,13,0.5,1.5,15.5,0
2010,2010102411,7,Sun,40475,4:15 AM,DEN,OAK,14,59,,52,no,0,,1,1,0,13,15,1,,13,RB,0,30849,M.Bush,,0,9,OAK,,12.5,23.5,10,0,1,6,0
2010,2010103110,8,Sun,40482,4:15 AM,OAK,SEA,33,3,,51,yes,0,,1,1,0,55,9,4,,55,RB,0,30849,M.Bush,,0,30,OAK,,16.6,51.2,14.2,0.6,1.6,14.4,0
2010,2010110710,9,Sun,40489,4:15 AM,OAK,KC,23,20,,17,yes,0,,0,,,,5,0,,,RB,,30849,M.Bush,,0,7,OAK,,1.7,58.8,15.4,0.8,1.8,25.4,0
2010,2010112103,11,Sun,40503,1:00 AM,PIT,OAK,35,3,,33,no,0,,0,2,0,18,4,0,,16,RB,0,30849,M.Bush,,0,24,OAK,,5.1,54.2,15,0.6,1.4,22.2,0
2010,2010112809,12,Sun,40510,4:05 AM,OAK,MIA,17,33,,1,yes,0,,0,,,,1,0,,,RB,,30849,M.Bush,,0,1,OAK,,0.1,40,10.6,0.4,1.2,19.6,0
2010,2010120509,13,Sun,40517,4:05 AM,SD,OAK,13,28,,95,no,0,,1,,,,23,7,,,RB,,30849,M.Bush,,0,24,OAK,,15.5,30.8,6.8,0.4,0.8,17.2,0
2010,2010121203,14,Sun,40524,1:00 AM,JAC,OAK,38,31,,22,no,0,,0,,,,5,0,,,RB,,30849,M.Bush,,0,11,OAK,,2.2,39.4,8.4,0.4,0.6,14.6,0
2010,2010121912,15,Sun,40531,4:15 AM,OAK,DEN,39,23,,24,yes,0,,2,,,,12,1,,,RB,,30849,M.Bush,,0,7,OAK,,14.4,33.6,7.6,0.2,0.4,3.6,0
2010,2010122610,16,Sun,40538,4:05 AM,OAK,IND,26,31,,19,yes,0,,0,3,0,15,3,0,,6,RB,0,30849,M.Bush,,0,15,OAK,,3.4,35,9,0.6,0.4,3.6,0
2010,2011010206,17,Sun,40180,1:00 AM,KC,OAK,10,31,,137,no,0,,1,4,0,34,25,26,,16,RB,0,30849,M.Bush,,0,26,OAK,,23.1,32.2,8.8,0.6,0.6,3,0
2011,2011091201,1,Mon,40798,10:15 AM,DEN,OAK,20,23,,30,no,0,,0,,,,9,0,,,RB,,30849,M.Bush,,0,12,OAK,,3,59.4,13.6,0.8,1.4,9.8,0
2011,2011091801,2,Sun,40804,1:00 AM,BUF,OAK,38,35,,23,no,0,,1,,,,4,1,,,RB,,30849,M.Bush,,0,22,OAK,,8.3,46.4,10.8,0.6,1.4,9.8,0
2011,2011092508,3,Sun,40811,4:05 AM,OAK,NYJ,34,24,,22,yes,0,,1,2,0,35,8,1,,28,RB,0,30849,M.Bush,,0,9,OAK,,11.7,46.6,10.6,0.8,1.4,9.8,0
2011,2011100212,4,Sun,40818,4:15 AM,OAK,NE,19,31,,26,yes,0,,1,4,0,55,8,1,,35,RB,0,30849,M.Bush,,0,9,OAK,,14.1,46.2,9.8,0.6,1.8,16.8,0
2011,2011100901,5,Sun,40825,1:00 AM,HOU,OAK,20,25,,9,no,0,,0,,,,4,0,,,RB,,30849,M.Bush,,0,4,OAK,,0.9,47.6,10.8,0.8,2,24.8,0
2011,2011101607,6,Sun,40832,4:05 AM,OAK,CLE,24,17,,28,yes,0,,0,1,0,9,10,0,,9,RB,0,30849,M.Bush,,0,10,OAK,,3.7,22,6.6,0.6,1.2,18,0
2011,2011102308,7,Sun,40839,4:05 AM,OAK,KC,0,28,,99,yes,0,,0,2,0,12,17,0,,7,RB,0,30849,M.Bush,,0,35,OAK,,11.1,21.6,6.8,0.6,1.4,19.8,0
2011,2011110607,9,Sun,40853,4:05 AM,OAK,DEN,24,38,,96,yes,0,,0,2,0,33,19,0,,22,RB,1,30849,M.Bush,,0,16,OAK,,18.9,36.8,9.4,0.4,1.8,22.2,0
2011,2011111000,10,Thu,40857,8:20 AM,SD,OAK,17,24,,157,no,0,,1,3,0,85,30,2,,55,RB,0,30849,M.Bush,,0,44,OAK,,30.2,51.6,11.6,0.2,1.8,21.8,0.2
2011,2011112000,11,Sun,40867,1:00 AM,MIN,OAK,21,27,1,109,no,0,1,1,2,0,20,30,2,0,10,RB,0,30849,M.Bush,0,0,28,OAK,,16.9,77.8,16,0.2,1.6,27.8,0.2
2011,2011112708,12,Sun,40874,4:05 AM,OAK,CHI,25,20,,69,yes,0,,1,4,0,24,24,3,,12,RB,0,30849,M.Bush,,0,14,OAK,,15.3,97.8,21.2,0.4,2,31.8,0.2
2011,2011120403,13,Sun,40881,1:00 AM,MIA,OAK,34,14,,18,no,0,,0,3,0,27,10,0,,16,RB,0,30849,M.Bush,,0,3,OAK,,4.5,106,24,0.6,2.6,34.8,0.2
2011,2011121101,14,Sun,40888,4:15 AM,GB,OAK,46,16,,78,no,0,,1,3,0,19,23,2,,9,RB,0,30849,M.Bush,,0,9,OAK,,15.7,89.8,22.6,0.6,2.8,37.8,0.2
2011,2011121808,15,Sun,40895,4:05 AM,OAK,DET,27,28,,77,yes,0,,0,7,0,62,18,0,,18,RB,0,30849,M.Bush,,0,15,OAK,,13.9,86.2,23.4,0.8,3,35,0
2011,2011122404,16,Sat,40901,1:00 AM,KC,OAK,13,16,,70,no,0,,0,2,0,24,23,0,,17,RB,0,30849,M.Bush,,0,11,OAK,,9.4,70.2,21,0.6,3.8,30.4,0
2011,2012010114,17,Sun,40544,4:15 AM,OAK,SD,26,38,,66,yes,0,,0,2,0,13,19,0,,9,RB,0,30849,M.Bush,,0,9,OAK,,7.9,62.4,19.6,0.4,3.8,31.2,0
2012,2012090900,1,Sun,41161,1:00 AM,CHI,IND,41,21,,42,yes,0,,2,,,,12,1,,,RB,,30849,M.Bush,,0,20,CHI,,16.2,61.8,18.6,0.2,3.4,29,0
2012,2012091300,2,Thu,41165,8:20 AM,GB,CHI,23,10,,54,no,0,,0,,,,14,0,,,RB,,30849,M.Bush,,0,8,CHI,,5.4,66.6,19,0.6,2.8,23.6,0
2012,2012092301,3,Sun,41175,1:00 AM,CHI,STL,23,6,,55,yes,0,,1,2,0,18,18,3,,18,RB,0,30849,M.Bush,,0,13,CHI,,13.3,61.8,17.2,0.4,2.2,19.8,0
2012,2012100100,4,Mon,41183,8:30 AM,DAL,CHI,18,34,,29,no,0,,0,1,0,8,10,0,,8,RB,0,30849,M.Bush,,0,5,CHI,,3.7,57.4,17.2,0.6,1.2,11,0
2012,2012100708,5,Sun,41189,4:05 AM,JAC,CHI,3,41,,26,no,0,,0,2,0,26,4,0,,15,RB,0,30849,M.Bush,,0,11,CHI,,5.2,49.2,14.6,0.6,1,7.8,0
2012,2012102200,7,Mon,41204,8:30 AM,CHI,DET,13,7,,36,yes,0,,0,1,0,-3,6,0,,-3,RB,0,30849,M.Bush,,0,12,CHI,,3.3,41.2,11.6,0.6,1,10.4,0
2012,2012102806,8,Sun,41210,1:00 AM,CHI,CAR,23,22,,5,yes,0,,0,,,,3,0,,,RB,,30849,M.Bush,,0,4,CHI,,0.5,40,10.4,0.2,1.2,9.8,0
2012,2012110403,9,Sun,41217,1:00 AM,TEN,CHI,20,51,,16,no,0,,0,1,0,17,10,0,,17,RB,0,30849,M.Bush,,0,9,CHI,,3.3,30.2,8.2,0.2,1.2,9.8,0
2012,2012111111,10,Sun,41224,8:20 AM,CHI,HOU,6,13,1,34,yes,0,1,0,,,,3,0,0,,RB,,30849,M.Bush,0,0,20,CHI,,1.4,22.4,6.6,0,1,9.6,0
2012,2012111900,11,Mon,41232,8:30 AM,SF,CHI,32,7,,9,no,0,,0,1,0,18,5,0,,18,RB,0,30849,M.Bush,,0,6,CHI,,2.7,23.4,5.2,0,0.8,8,0
2012,2012112505,12,Sun,41238,1:00 AM,CHI,MIN,28,10,,60,yes,0,,2,1,0,-1,21,1,,-1,RB,0,30849,M.Bush,,0,8,CHI,,17.9,20,5.4,0,0.6,6.4,0
2012,2012120200,13,Sun,41245,1:00 AM,CHI,SEA,17,23,,39,yes,0,,0,,,,7,0,,,RB,,30849,M.Bush,,0,15,CHI,,3.9,24.8,8.4,0.4,0.6,6.8,0
2012,2012120905,14,Sun,41252,1:00 AM,MIN,CHI,21,14,,6,no,0,,0,,,,1,0,,,RB,,30849,M.Bush,,0,6,CHI,,0.6,31.6,9.2,0.4,0.6,6.8,0
2013,2013090802,1,Sun,41525,1:00 AM,CHI,CIN,24,21,,15,yes,0,,0,,,,6,0,,,RB,,30849,M.Bush,,0,7,CHI,,1.5,29.6,7.4,0.4,0.4,3.4,0
2013,2013091503,2,Sun,41532,1:00 AM,CHI,MIN,31,30,,0,yes,0,,0,,,,2,0,,,RB,,30849,M.Bush,,0,1,CHI,,0,25.8,8,0.4,0.4,3.4,0
2013,2013092213,3,Sun,41539,8:30 AM,PIT,CHI,23,40,,9,no,0,,1,,,,8,1,,,RB,,30849,M.Bush,,0,3,CHI,,6.9,24,7.4,0.4,0.2,-0.2,0
